FAMILY Q
Root: a_l | a_h | b_l | b_h | lambda_l | lambda_h | theta_l | theta_h
147/1000 | 267701/180000 | 2017/10400 | 198301/40000 | 7/30 | 2/5 | 0 | 1
Splits: parent tag | axis(0=a,1=b,2=lambda,3=theta) | midpoint
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 26/25 | J | 324779299
26/25 | 3037948186/2818559025 | J | 91833821
3037948186/2818559025 | 9362014558/8670177075 | J | 4897833
9362014558/8670177075 | 27/25 | J | 513309
Cell sum 827851280.
Leaf R000110010101001: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827670
15198183/17053910 | 9/10 | 0:Nhi | 18769774
9/10 | 2107449/2270810 | 0:Nhi | 67185681
2107449/2270810 | 26/25 | J | 275584905
26/25 | 1011769187/939519675 | J | 89495075
1011769187/939519675 | 3117963186/2890059025 | J | 4890151
3117963186/2890059025 | 1259736062/1167019675 | J | 1473630
1259736062/1167019675 | 27/25 | P | 1352722
Cell sum 845809184.
Leaf R000110010101011: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769773
9/10 | 2885191412371/3083828104300 | 0:Nhi | 87293240
2885191412371/3083828104300 | 26/25 | J | 269537626
26/25 | 150829572/139899925 | J | 88899176
150829572/139899925 | 27/25 | J | 4324215
Cell sum 855881274.
Leaf R0001100101011: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299578
15198183/17026070 | 9/10 | 0:Nhi | 15743163
9/10 | 2120193/2299130 | 0:Nhi | 52049099
2120193/2299130 | 26/25 | J | 279544665
26/25 | 18237262459/16911354150 | J | 89843948
18237262459/16911354150 | 27/25 | J | 3852136
Cell sum 839712916.
Leaf R00011001011000: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 40270439974113/42963929572900 | 0:Nhi | 92021176
40270439974113/42963929572900 | 14481678/15100075 | J | 58094130
14481678/15100075 | 26/25 | J | 200474968
26/25 | 15247/14400 | J | 45236822
15247/14400 | 928301062/868019675 | JD | 25214802
928301062/868019675 | 8850237058/8241177075 | JD | 10571046
8850237058/8241177075 | 27/25 | JD | 14489677
Cell sum 851929637.
Leaf R00011001011001000: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128408
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 2171169/2270810 | 0:Nhi | 147077966
2171169/2270810 | 62753938/64160325 | J | 67858474
62753938/64160325 | 26/25 | J | 162987214
26/25 | 15247/14400 | J | 44324503
15247/14400 | 375847466/350699775 | JD | 27666505
375847466/350699775 | 1203777398/1118099325 | JD | 9722396
1203777398/1118099325 | 27/25 | JD | 6543814
Cell sum 866787206.
Leaf R000110010110010010: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827669
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 6513507/6859630 | 0:Nhi | 126984470
6513507/6859630 | 439277566/452942275 | J | 58630383
439277566/452942275 | 26/25 | J | 179872548
26/25 | 15247/14400 | J | 44324504
15247/14400 | 375847466/350699775 | JD | 27666505
375847466/350699775 | 1203777398/1118099325 | JD | 9722396
1203777398/1118099325 | 27/25 | JD | 6543814
Cell sum 859571637.
Leaf R000110010110010011: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827669
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 169675504346543/176046436071900 | 0:Nhi | 171225007
169675504346543/176046436071900 | 62753938/64160325 | J | 43337670
62753938/64160325 | 26/25 | J | 162987213
26/25 | 15247/14400 | J | 43877271
15247/14400 | 9583772302/8937173175 | JD | 28095037
9583772302/8937173175 | 30733426906/28527519525 | JD | 9352019
30733426906/28527519525 | 27/25 | JD | 4924820
27/25 | 29/25 | JD | 125496025
Cell sum 995122079.
Leaf R0001100101100101: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827669
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 2171169/2270810 | 0:Nhi | 147077967
2171169/2270810 | 26/25 | J | 226946137
26/25 | 15247/14400 | J | 44210787
15247/14400 | 433023716/403199775 | JD | 33250001
433023716/403199775 | 41098406/38154525 | JD | 6731072
41098406/38154525 | 27/25 | JD | 5977451
Cell sum 870020432.
Leaf R000110010110011: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827669
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 2171169/2270810 | 0:Nhi | 147077966
2171169/2270810 | 62753938/64160325 | J | 67858474
62753938/64160325 | 26/25 | J | 162987214
26/25 | 30469/28800 | J | 42293105
30469/28800 | 137863322/128899925 | JD | 25964702
137863322/128899925 | 1316942398/1226099325 | JD | 9980603
1316942398/1226099325 | 27/25 | JD | 12860275
Cell sum 874849356.
Leaf R00011001011010: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299577
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 121210917015581/130499239565100 | 0:Nhi | 69107706
121210917015581/130499239565100 | 129598691/135900675 | J | 64277700
129598691/135900675 | 26/25 | J | 206120146
26/25 | 15247/14400 | J | 43539841
15247/14400 | 16718992459/15624354150 | JD | 25589923
16718992459/15624354150 | 5903349153/5494118050 | JD | 10052787
5903349153/5494118050 | 27/25 | JD | 12632326
Cell sum 845743494.
Leaf R00011001011011: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299576
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 57819374509058851689/60375046685156485780 | 0:Nhi | 151550343
57819374509058851689/60375046685156485780 | 3102853/3185892 | J | 48379768
3102853/3185892 | 26/25 | J | 168337380
26/25 | 15247/14400 | J | 42660747
15247/14400 | 1242631309/1160099325 | JD | 26438293
1242631309/1160099325 | 439622103/408699775 | JD | 9450027
439622103/408699775 | 27/25 | JD | 9132271
Cell sum 870371893.
Leaf R00011001011100: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827670
15198183/17053910 | 9/10 | 0:Nhi | 18769774
9/10 | 2107449/2270810 | 0:Nhi | 67185681
2107449/2270810 | 26/25 | J | 275584905
26/25 | 3032666936/2818559025 | J | 87159697
3032666936/2818559025 | 9345764558/8670177075 | J | 4882483
9345764558/8670177075 | 3775958186/3501059025 | J | 1493551
3775958186/3501059025 | 27/25 | P | 3490070
Cell sum 845623407.
Leaf R00011001011101: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827669
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 2171169/2270810 | 0:Nhi | 147077968
2171169/2270810 | 26/25 | J | 223959211
26/25 | 41098406/38154525 | J | 86665359
41098406/38154525 | 1394364898/1292099325 | J | 4591087
1394364898/1292099325 | 566434966/524699775 | J | 908473
566434966/524699775 | 27/25 | P | 1037897
Cell sum 870067012.
Leaf R0001100101111: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299576
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 2171169/2299130 | 0:Nhi | 111685999
2171169/2299130 | 26/25 | J | 250633262
26/25 | 18205574959/16911354150 | J | 85335158
18205574959/16911354150 | 18701102459/17340354150 | J | 4676031
18701102459/17340354150 | 22665322459/21006354150 | J | 1208655
22665322459/21006354150 | 27/25 | P | 2372371
Cell sum 870334540.
Leaf R0001100110: left | right | polynomial | upper numerator
0 | 348723/475670 | B1 | 113821372
348723/475670 | 36601487/48588195 | 0:Nlo | 23827458
36601487/48588195 | 36601487/43388195 | J | 142858491
36601487/43388195 | 36601487/40788195 | J | 92993929
36601487/40788195 | 26/25 | J | 271159616
26/25 | 198536000/184962217 | J | 76828914
198536000/184962217 | 635315200/589206651 | J | 12459597
635315200/589206651 | 317657600/294162217 | J | 4202969
317657600/294162217 | 27/25 | P | 331188
Cell sum 738483534.
Leaf R00011001111: left | right | polynomial | upper numerator
0 | 348723/475670 | B1 | 113821372
348723/475670 | 2441061/2729690 | 0:Nlo | 299043267
2441061/2729690 | 9/10 | 0:Nhi | 12340875
9/10 | 38956586050544239077/41114088424201920580 | 0:Nhi | 120687334
38956586050544239077/41114088424201920580 | 26940483/28056025 | J | 34354579
26940483/28056025 | 26/25 | J | 186017075
26/25 | 458926013/427211805 | J | 73412865
458926013/427211805 | 77678081/71970285 | J | 11208896
77678081/71970285 | 27/25 | J | 1534937
Cell sum 852421200.
Leaf R0001101000: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299577
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 1711707227/1851449100 | 0:Nhi | 58053396
1711707227/1851449100 | 188261814/190940975 | J | 149482949
188261814/190940975 |
  282672302167209617442748760064/283455658179075940557783688075 | 1:H | 26335655
282672302167209617442748760064/283455658179075940557783688075 | 26/25 | J |
  104205944
26/25 | 2537/2400 | J | 44201400
2537/2400 | 2153778909175106473/2029753990882591616 | JD | 10848649
2153778909175106473/2029753990882591616 | 5369/5056 | D:H | 2076826
5369/5056 | 27/25 | JD | 46895944
Cell sum 856523828.
Leaf R0001101001000: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827669
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 44192709/45416200 | 0:Nhi | 202260277
44192709/45416200 | 99/100 | J | 57546617
99/100 | 4203325418203457/4210030096488100 | B11/25 | 25009574
4203325418203457/4210030096488100 | 188261814/185980975 | J | 40888905
188261814/185980975 | 163722543704270742108177/160992374855582228326925 | 1:H |
  12589636
163722543704270742108177/160992374855582228326925 | 26/25 | J | 59985060
26/25 | 2537/2400 | J | 42342260
2537/2400 | 90782402871132285997691891/85250902812929660868720400 | JD | 17792159
90782402871132285997691891/85250902812929660868720400 | 1625693186/1525059025 |
  D:H | 2190978
1625693186/1525059025 | 27/25 | JD | 25311203
27/25 | 29/25 | JD | 102717624
Cell sum 994461310.
Leaf R0001101001001: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299576
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 31872899874816/32824941754945 | 0:Nhi | 194684268
31872899874816/32824941754945 | 99/100 | J | 61805103
99/100 | 557377801/557942925 | B11/25 | 26781069
557377801/557942925 | 89982737/89270868 | J | 25484333
89982737/89270868 | 52169200887838748378769/51517559953786313064616 | 1:H |
  12220902
52169200887838748378769/51517559953786313064616 | 26/25 | J | 68707533
26/25 | 2537/2400 | J | 40537945
2537/2400 | 90872721981972998252991559/85250902812929660868720400 | JD | 19067570
90872721981972998252991559/85250902812929660868720400 | 9763732459/9150354150 |
  D:H | 2013449
9763732459/9150354150 | 27/25 | JD | 21995253
27/25 | 29/25 | JD | 99236953
Cell sum 986957442.
Leaf R000110100101: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299576
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 56361035723941/58278363045300 | 0:Nhi | 182208924
56361035723941/58278363045300 | 62753938/64160325 | J | 35775242
62753938/64160325 | 99/100 | J | 36499207
99/100 | 439277566/442622275 | B11/25 | 7138022
439277566/442622275 | 62753938/60910325 | J | 101671687
62753938/60910325 | 26/25 | J | 23745776
26/25 | 2537/2400 | J | 41398413
2537/2400 | 21913502/20661925 | JD | 8315920
21913502/20661925 | 761771062/712019675 | JD | 20536008
761771062/712019675 | 27/25 | JD | 20753786
Cell sum 892466049.
Leaf R00011010011: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299576
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 44192709/45416200 | 0:Nhi | 202260277
44192709/45416200 | 99/100 | J | 57546617
99/100 | 4203325418203457/4210030096488100 | B11/25 | 25009574
4203325418203457/4210030096488100 | 188261814/185980975 | J | 40888905
188261814/185980975 | 163722543704270742108177/160992374855582228326925 | 1:H |
  12589636
163722543704270742108177/160992374855582228326925 | 26/25 | J | 59985060
26/25 | 15197/14400 | J | 38012258
15197/14400 | 932520494343297913549889471/878795037357927329308322400 | JD |
  14021434
932520494343297913549889471/878795037357927329308322400 | 6349849558/5979177075 |
  D:H | 1950749
6349849558/5979177075 | 27/25 | JD | 39498174
Cell sum 906185748.
Leaf R000110101: left | right | polynomial | upper numerator
0 | 310167/420230 | B1 | 119332780
310167/420230 | 15198183/16991270 | 0:Nlo | 295450397
15198183/16991270 | 9/10 | 0:Nhi | 11903755
9/10 | 632584341806868283833/657098294379215220820 | 0:Nhi | 166996846
632584341806868283833/657098294379215220820 | 371269249/371961950 | J | 102809817
371269249/371961950 | 40219875176351/40134880385975 | 1:H | 9791224
40219875176351/40134880385975 | 26/25 | J | 87876008
26/25 | 2537/2400 | J | 38264955
2537/2400 | 1343932770653649587105825/1263573509573213642104752 | JD | 15006432
1343932770653649587105825/1263573509573213642104752 | 184693600/173522217 | D:H |
  1717653
184693600/173522217 | 27/25 | JD | 35204257
Cell sum 884354124.
Leaf R0001101100: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 577188067552382/702718026452675 | 0:Nlo | 168021649
577188067552382/702718026452675 | 188261814/216940975 | J | 92601417
188261814/216940975 | 62753938/67980325 | J | 113372868
62753938/67980325 | 26/25 | J | 258233072
26/25 | 164905/154472 | J | 70747134
164905/154472 | 32981/30751 | J | 14005553
32981/30751 | 32981/30684 | J | 6698156
32981/30684 | 27/25 | P | 12113895
Cell sum 815174071.
Leaf R0001101101: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299576
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 2171169/2270810 | 0:Nhi | 147077966
2171169/2270810 | 62753938/64160325 | J | 67858474
62753938/64160325 | 26/25 | J | 162987214
26/25 | 761771062/712019675 | J | 72383540
761771062/712019675 | 2450218186/2279059025 | J | 12988566
2450218186/2279059025 | 1256486062/1167019675 | J | 3890868
1256486062/1167019675 | 27/25 | P | 7297216
Cell sum 888906908.
Leaf R000110111: left | right | polynomial | upper numerator
0 | 310167/420230 | B1 | 119332780
310167/420230 | 15198183/16991270 | 0:Nlo | 295450397
15198183/16991270 | 9/10 | 0:Nhi | 11903755
9/10 | 38956586050544239077/41114088424201920580 | 0:Nhi | 120687334
38956586050544239077/41114088424201920580 | 371269249/384961950 | J | 47500996
371269249/384961950 | 26/25 | J | 178685562
26/25 | 197886000/184962217 | J | 68042354
197886000/184962217 | 211078400/196402217 | J | 12176841
211078400/196402217 | 316617600/294162217 | J | 4107587
316617600/294162217 | 27/25 | P | 8118031
Cell sum 866005637.
Leaf R000111000010: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299575
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 99/100 | 0:Nhi | 263237143
99/100 | 299935324269/296523007700 | B11/25 | 66582544
299935324269/296523007700 | 4731678/4645075 | J | 21703752
4731678/4645075 | 411534791374836215457/402568097111950048925 | 1:H | 10075333
411534791374836215457/402568097111950048925 | 26/25 | J | 46897306
26/25 | 15247/14400 | J | 44594681
15247/14400 | 211922527646704267005938117/197965212555540770629384800 | JD |
  22445330
211922527646704267005938117/197965212555540770629384800 | 2160615808/2016057075 |
  D:H | 1832303
2160615808/2016057075 | 27/25 | JD | 11746696
27/25 | 305597942/267474175 | JD | 60593497
305597942/267474175 | 366284624008236838113014/318457414511284562073475 | D:H |
  5017478
366284624008236838113014/318457414511284562073475 | 29/25 | JD | 6175326
Cell sum 975324452.
Leaf R0001110000110: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 99/100 | 0:Nhi | 263237143
99/100 | 11040582/11005175 | B11/25 | 39896707
11040582/11005175 | 525742/509175 | J | 82034975
525742/509175 | 26/25 | J | 18330675
26/25 | 15247/14400 | J | 43770666
15247/14400 | 308891687/290089675 | JD | 12693205
308891687/290089675 | 1050556936/977519025 | JD | 18186852
1050556936/977519025 | 27/25 | JD | 8865122
27/25 | 29/25 | JD | 101375428
Cell sum 994217789.
Leaf R0001110000111: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299575
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 311886962983556687727/319457979049106590540 | 0:Nhi | 212809998
311886962983556687727/319457979049106590540 | 207237447/210553325 | J | 26904964
207237447/210553325 | 99/100 | J | 18469681
99/100 | 1450662129/1455873275 | B11/25 | 18984390
1450662129/1455873275 | 207237447/201553325 | J | 86002613
207237447/201553325 | 26/25 | J | 28039189
26/25 | 15247/14400 | J | 42068564
15247/14400 | 445186963/417729132 | JD | 13916774
445186963/417729132 | 504650263/469209132 | JD | 16932631
504650263/469209132 | 27/25 | JD | 7081036
27/25 | 33432737/29015868 | JD | 88771482
33432737/29015868 | 29/25 | JD | 7175687
Cell sum 981580072.
Leaf R0001110100100000: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769774
9/10 | 3512024356121/3623145479300 | 0:Nhi | 189627725
3512024356121/3623145479300 | 3919178/3988825 | J | 41349594
3919178/3988825 | 99/100 | J | 22179121
99/100 | 127491599499264/128710375580485 | B11/25 | 1541858
127491599499264/128710375580485 | 26/25 | J | 129706966
26/25 | 15247/14400 | J | 43435832
15247/14400 | 1174438811/1094519025 | JD | 28489922
1174438811/1094519025 | 3771080183/3498057075 | JD | 8973640
3771080183/3498057075 | 27/25 | JD | 3399102
27/25 | 76220846/67416775 | JD | 76767803
76220846/67416775 | 29/25 | JD | 35751823
Cell sum 987050404.
Leaf R00011101001000010: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765649
9/10 | 3919178/4082575 | 0:Nhi | 159154613
3919178/4082575 | 26/25 | J | 221856812
26/25 | 15247/14400 | J | 43333959
15247/14400 | 2720523247/2530288050 | JD | 33641017
2720523247/2530288050 | 1422202561/1318769025 | JD | 6237640
1422202561/1318769025 | 27/25 | JD | 2993004
Cell sum 867823379.
Leaf R0001110100100001101: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769774
9/10 | 3919178/4082575 | 0:Nhi | 158966084
3919178/4082575 | 26/25 | J | 221856812
26/25 | 20321/19200 | J | 42359789
20321/19200 | 3625671621/3373717400 | JD | 33559244
3625671621/3373717400 | 1895389873/1758358700 | JD | 6253095
1895389873/1758358700 | 27/25 | JD | 3950197
Cell sum 872772239.
Leaf R0001110100100010: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 483930695369342/495477718420675 | 0:Nhi | 214839332
483930695369342/495477718420675 | 62753938/63396325 | J | 43568485
62753938/63396325 | 99/100 | J | 420383
99/100 | 11245411632292135973311/11289811931037782604675 | B11/25 | 17920280
11245411632292135973311/11289811931037782604675 | 26/25 | J | 117827056
26/25 | 30469/28800 | J | 41483371
30469/28800 | 2346643247/2189038050 | JD | 28296560
2346643247/2189038050 | 7535050991/6996114150 | JD | 9030241
7535050991/6996114150 | 27/25 | JD | 5174635
27/25 | 29/25 | JD | 111779465
Cell sum 996166824.
Leaf R00011101001000110: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 62753938/64696325 | 0:Nhi | 191797709
62753938/64696325 | 99/100 | J | 65705301
99/100 | 11245411632292135973311/11289811931037782604675 | B11/25 | 17920280
11245411632292135973311/11289811931037782604675 | 26/25 | J | 116632582
26/25 | 30469/28800 | J | 41384458
30469/28800 | 5435968369/5060576100 | JD | 33477101
5435968369/5060576100 | 2841764497/2637538050 | JD | 6268584
2841764497/2637538050 | 27/25 | JD | 4904773
Cell sum 878697121.
Leaf R000111010010001110: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 62753938/65180325 | 0:Nhi | 167882391
62753938/65180325 | 99/100 | J | 84903940
99/100 | 477273159/481706200 | B11/25 | 2317309
477273159/481706200 | 26/25 | J | 128891579
26/25 | 30469/28800 | J | 41384458
30469/28800 | 5435968369/5060576100 | JD | 33477100
5435968369/5060576100 | 2841764497/2637538050 | JD | 6268584
2841764497/2637538050 | 27/25 | JD | 4904773
Cell sum 875857150.
Leaf R000111010010001111: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 1231169671136282636551/1263023586287055601675 | 0:Nhi | 207866338
1231169671136282636551/1263023586287055601675 | 99/100 | J | 49209058
99/100 | 4210908784801537/4225278948560100 | B11/25 | 19522449
4210908784801537/4225278948560100 | 26/25 | J | 115048476
26/25 | 30469/28800 | J | 40992061
30469/28800 | 10683674924/9940131225 | JD | 33635140
10683674924/9940131225 | 11178796174/10369131225 | JD | 6025069
11178796174/10369131225 | 27/25 | JD | 3480318
27/25 | 29/25 | JD | 116046977
Cell sum 997652902.
Leaf R00011101001001: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 38311209/39160600 | 0:Nhi | 220514983
38311209/39160600 | 99/100 | J | 39640841
99/100 | 698248990782/699940135175 | B11/25 | 22503302
698248990782/699940135175 | 26/25 | J | 114547654
26/25 | 15247/14400 | J | 42569901
15247/14400 | 333668062/311003675 | JD | 27726817
333668062/311003675 | 3201223558/2970633075 | JD | 8654336
3201223558/2970633075 | 27/25 | JD | 4296462
27/25 | 206635442/184791925 | JD | 60118130
206635442/184791925 | 29/25 | JD | 48674344
Cell sum 995073786.
Leaf R000111010010101: left | right | polynomial | upper numerator
0 | 310167/445430 | B1 | 79380327
310167/445430 | 15198183/17026070 | 0:Nlo | 319299575
15198183/17026070 | 9/10 | 0:Nhi | 15743161
9/10 | 63745799749632/65649883526765 | 0:Nhi | 194684270
63745799749632/65649883526765 | 207237447/210553325 | J | 42247421
207237447/210553325 | 99/100 | J | 17286007
99/100 | 2313581337/2329397240 | B11/25 | 9400155
2313581337/2329397240 | 26/25 | J | 120192528
26/25 | 30469/28800 | J | 39924658
30469/28800 | 622991863/581529132 | JD | 26995480
622991863/581529132 | 662601563/615849132 | JD | 8863490
662601563/615849132 | 27/25 | JD | 7814222
Cell sum 881831294.
Leaf R00011101001100000: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765649
9/10 | 2171169/2270810 | 0:Nhi | 147077967
2171169/2270810 | 26/25 | J | 231149001
26/25 | 15247/14400 | J | 43255607
15247/14400 | 1546084436/1435769025 | JD | 38327308
1546084436/1435769025 | 4762135183/4414557075 | JD | 3937260
4762135183/4414557075 | 27/25 | JD | 2619434
Cell sum 866972911.
Leaf R0001110100110000101: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769774
9/10 | 258340671590492311821/267832044036574727140 | 0:Nhi | 173659466
258340671590492311821/267832044036574727140 | 26/25 | J | 204372404
26/25 | 20321/19200 | J | 42282563
20321/19200 | 1030248999/957179350 | JD | 38253331
1030248999/957179350 | 6346602119/5886076100 | JD | 3944901
6346602119/5886076100 | 27/25 | JD | 3641209
Cell sum 871980892.
Leaf R00011101001100010: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765649
9/10 | 2171169/2270810 | 0:Nhi | 147077966
2171169/2270810 | 26/25 | J | 228419054
26/25 | 459435821/425541150 | J | 88566893
459435821/425541150 | 27/25 | J | 739651
Cell sum 865409898.
Leaf R0001110100110001101: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769774
9/10 | 258340671590492311821/267832044036574727140 | 0:Nhi | 173659464
258340671590492311821/267832044036574727140 | 26/25 | J | 202298740
26/25 | 4286104121/3971717400 | J | 87518719
4286104121/3971717400 | 27/25 | J | 1787799
Cell sum 871091740.
Leaf R00011101001100100: left | right | polynomial | upper numerator
0 | 310167/479030 | B1 | 47712278
310167/479030 | 15198183/17072470 | 0:Nlo | 332128407
15198183/17072470 | 9/10 | 0:Nhi | 20765648
9/10 | 44192709/45416200 | 0:Nhi | 202260281
44192709/45416200 | 99/100 | J | 53788964
99/100 | 11245411632292135973311/11289811931037782604675 | B11/25 | 17920280
11245411632292135973311/11289811931037782604675 | 26/25 | J | 115715754
26/25 | 30469/28800 | J | 41308381
30469/28800 | 1544662561/1435769025 | JD | 38179058
1544662561/1435769025 | 9515535991/8829114150 | JD | 3952555
9515535991/8829114150 | 27/25 | JD | 4653669
Cell sum 878385275.
Leaf R000111010011001010: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 258340671590492311821/267832044036574727140 | 0:Nhi | 173659466
258340671590492311821/267832044036574727140 | 26/25 | J | 207374806
26/25 | 30469/28800 | J | 41308382
30469/28800 | 1544662561/1435769025 | JD | 38179057
1544662561/1435769025 | 9515535991/8829114150 | JD | 3952555
9515535991/8829114150 | 27/25 | JD | 4653669
Cell sum 874954951.
Leaf R000111010011001011: left | right | polynomial | upper numerator
0 | 310167/465590 | B1 | 58229576
310167/465590 | 15198183/17053910 | 0:Nlo | 328827668
15198183/17053910 | 9/10 | 0:Nhi | 18769772
9/10 | 1243600102087460876551/1288402626938486301675 | 0:Nhi | 175820746
